"Indicator name";"indicator";"Country name";"country";"time";"value";"note"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Panama";"PAN";"2006";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Portugal";"PRT";"2006";"6.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovakia";"SVK";"2006";"4.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cameroon";"CMR";"2006";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Dominican Republic";"DOM";"2006";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Grenada";"GRD";"2006";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Japan";"JPN";"2006";"7.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Chad";"TCD";"2006";"2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bolivia";"BOL";"2006";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Brazil";"BRA";"2006";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"France";"FRA";"2006";"7.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lesotho";"LSO";"2006";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Namibia";"NAM";"2006";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Serbia";"SRB";"2006";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovenia";"SVN";"2006";"6.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Central African Republic";"CAF";"2006";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guatemala";"GTM";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Senegal";"SEN";"2006";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Armenia";"ARM";"2006";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Luxembourg";"LUX";"2006";"8.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Morocco";"MAR";"2006";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Venezuela";"VEN";"2006";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zambia";"ZMB";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sri Lanka";"LKA";"2006";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"El Salvador";"SLV";"2006";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Azerbaijan";"AZE";"2006";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ghana";"GHA";"2006";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iceland";"ISL";"2006";"9.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Togo";"TGO";"2006";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Philippines";"PHL";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Thailand";"THA";"2006";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United States of America";"USA";"2006";"7.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Costa Rica";"CRI";"2006";"4.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iraq";"IRQ";"2006";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Malaysia";"MYS";"2006";"5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Canada";"CAN";"2006";"8.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Honduras";"HND";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Rwanda";"RWA";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tunisia";"TUN";"2006";"4.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Vietnam";"VNM";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"2006";"8.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Poland";"POL";"2006";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Trinidad and Tobago";"TTO";"2006";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Latvia";"LVA";"2006";"4.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belarus";"BLR";"2006";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Germany";"DEU";"2006";"8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Niger";"NER";"2006";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Saudi Arabia";"SAU";"2006";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"India";"IND";"2006";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bulgaria";"BGR";"2006";"4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Argentina";"ARG";"2006";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belize";"BLZ";"2006";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Oman";"OMN";"2006";"5.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic People's Republic of Korea";"PRK";"2006";"5.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Libya";"LBY";"2006";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Yemen";"YEM";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Botswana";"BWA";"2006";"5.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Papua New Guinea";"PNG";"2006";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkmenistan";"TKM";"2006";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uganda";"UGA";"2006";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Austria";"AUT";"2006";"8.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bosnia and Herzegovina";"BIH";"2006";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jordan";"JOR";"2006";"5.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Angola";"AGO";"2006";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Benin";"BEN";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Czech Republic";"CZE";"2006";"4.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Norway";"NOR";"2006";"8.800000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guinea";"GIN";"2006";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cyprus";"CYP";"2006";"5.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Croatia";"HRV";"2006";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Moldova";"MDA";"2006";"3.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Myanmar";"MMR";"2006";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Paraguay";"PRY";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"South Africa";"ZAF";"2006";"4.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Eswatini";"SWZ";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Albania";"ALB";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritania";"MRT";"2006";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Russia";"RUS";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Equatorial Guinea";"GNQ";"2006";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lao";"LAO";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Georgia";"GEO";"2006";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mali";"MLI";"2006";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Congo";"COG";"2006";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Pakistan";"PAK";"2006";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Australia";"AUS";"2006";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zimbabwe";"ZWE";"2006";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ecuador";"ECU";"2006";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Netherlands";"NLD";"2006";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Arab Emirates";"ARE";"2006";"6.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Chile";"CHL";"2006";"7.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Estonia";"EST";"2006";"6.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Gabon";"GAB";"2006";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kenya";"KEN";"2006";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Seychelles";"SYC";"2006";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Taiwan";"TWN";"2006";"5.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tanzania";"TZA";"2006";"2.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Burundi";"BDI";"2006";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Suriname";"SUR";"2006";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belgium";"BEL";"2006";"7.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Algeria";"DZA";"2006";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jamaica";"JAM";"2006";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Egypt";"EGY";"2006";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uruguay";"URY";"2006";"6.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic Republic of the Congo";"COD";"2006";"2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nepal";"NPL";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"China";"CHN";"2006";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cuba";"CUB";"2006";"3.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Gambia";"GMB";"2006";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Greece";"GRC";"2006";"4.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hong Kong";"HKG";"2006";"8.300000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kuwait";"KWT";"2006";"4.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ukraine";"UKR";"2006";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ethiopia";"ETH";"2006";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Finland";"FIN";"2006";"9.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Haiti";"HTI";"2006";"1.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nicaragua";"NIC";"2006";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bahrain";"BHR";"2006";"5.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
